Source: https://www.kaggle.com/nickhould/craft-cans,,,,,,,,,
License: https://opendatacommons.org/licenses/odbl/1.0/,,,,,,,,,
,,,,,,,,,
beer id,abv,ibu,beer name,beer style,ounces,brewery id,brewery name,city,state
418,0.061,31,Fistmas Ale,Herbed / Spiced Beer,12,44,Revolution Brewing Company,Chicago, IL
419,0.05,,Second Wind Pale Ale,American Pale Ale (APA),12,540,Mother Earth Brewing Company,Kinston, NC
420,0.053,14,Washita Wheat,American Pale Wheat Ale,12,366,Mustang Brewing Company,Mustang, OK
421,0.053,10,Mustang Golden Ale,American Blonde Ale,12,366,Mustang Brewing Company,Mustang, OK
422,0.064,62,Bengali Tiger (2011),American IPA,16,46,Sixpoint Craft Ales,Brooklyn, NY
423,0.063,57,Righteous Ale (2011),Rye Beer,16,46,Sixpoint Craft Ales,Brooklyn, NY
424,0.052,34,Sweet Action (2011),Cream Ale,16,46,Sixpoint Craft Ales,Brooklyn, NY
425,0.054,42,The Crisp (2011),German Pilsener,16,46,Sixpoint Craft Ales,Brooklyn, NY
426,0.072,65,Torpedo,American IPA,16,83,Sierra Nevada Brewing Company,Chico, CA
427,0.051,,Sky Blue Golden Ale,Kölsch,12,179,Carolina Brewery,Pittsboro, NC
428,0.06,69,Shiva IPA,American IPA,12,528,Asheville Brewing Company,Asheville, NC
429,0.053,26,Ninja Porter,American Porter,12,528,Asheville Brewing Company,Asheville, NC
430,0.082,100,Hop Slayer Double IPA (2011),American Double / Imperial IPA,12,361,Wild Onion Brewing Company,Lake Barrington, IL
431,0.055,26,Colorado Native (2011),American Amber / Red Lager,12,462,AC Golden Brewing Company,Golden, CO
432,0.097,94,Hop Crisis,American Double / Imperial IPA,12,368,21st Amendment Brewery,San Francisco, CA
433,0.055,52,Greenville Pale Ale,American Pale Ale (APA),12,539,Twin Lakes Brewing Company,Greenville, DE
434,0.057,70,Sockeye Red IPA,American IPA,12,223,Midnight Sun Brewing Company,Anchorage, AK
435,0.068,68,Flyin' HI.P.Hay,American IPA,12,375,Maui Brewing Company,Lahaina, HI
436,0.062,60,Great Crescent IPA (2011),American IPA,16,165,Great Crescent Brewery,Aurora, IN
439,0.042,26,Great Crescent Mild Ale,English Dark Mild Ale,16,165,Great Crescent Brewery,Aurora, IN
440,0.057,23,Great Crescent Dark Lager,Euro Dark Lager,16,165,Great Crescent Brewery,Aurora, IN
441,0.056,33,Great Crescent Coconut Porter (2012),American Porter,16,165,Great Crescent Brewery,Aurora, IN
442,0.08,66,Great Crescent Stout,English Stout,16,165,Great Crescent Brewery,Aurora, IN
444,0.048,22,Upslope Craft Lager,Vienna Lager,12,51,Upslope Brewing Company,Boulder, CO
445,0.05,22,Special Amber,Vienna Lager,12,498,Sprecher Brewing Company,Glendale, WI
446,0.05,,Dolores River Mild,English Dark Mild Ale,16,531,Dolores River Brewery,Dolores, CO
447,0.049,,Dolores River Dry Stout,Irish Dry Stout,16,531,Dolores River Brewery,Dolores, CO
448,0.058,,Dolores River Pale Ale,American Pale Ale (APA),16,531,Dolores River Brewery,Dolores, CO
449,0.064,,Snaggletooth Double Pale Ale,American Double / Imperial IPA,16,531,Dolores River Brewery,Dolores, CO
450,0.061,,Dolores River ESB,Extra Special / Strong Bitter (ESB),16,531,Dolores River Brewery,Dolores, CO
451,0.046,,Panorama Wheat Ale,American Pale Wheat Ale,12,190,Two Beers Brewing Company,Seattle, WA
453,0.047,,Saranac Summer Ale (2011),American Pale Wheat Ale,12,299,Matt Brewing Company,Utica, NY
455,0.075,65,Bourbon's Barrel Stout,American Stout,16,165,Great Crescent Brewery,Aurora, IN
456,0.057,15,Point Oktoberfest,Märzen / Oktoberfest,12,131,Stevens Point Brewery,Stevens Point, WI
457,0.045,18,Dundee Summer Wheat Beer,American Pale Wheat Ale,12,538,Dundee Brewing Company,Rochester, NY
463,0.066,70,Hopadillo India Pale Ale,American IPA,12,125,Karbach Brewing Company,Houston, TX
464,0.052,15,Weisse Versa,Hefeweizen,12,125,Karbach Brewing Company,Houston, TX
465,0.049,45,Sympathy for the Lager,American Amber / Red Lager,12,125,Karbach Brewing Company,Houston, TX
466,0.048,15,Top Rope Mexican-style Craft Lager,Vienna Lager,12,51,Upslope Brewing Company,Boulder, CO
467,0.052,15,Joseph James American Lager,American Adjunct Lager,12,233,Joseph James Brewing Company,Henderson, NV
468,0.093,90,Hop Box Imperial IPA,American Double / Imperial IPA,12,233,Joseph James Brewing Company,Henderson, NV
469,0.05,50,Fox Tail Gluten Free Ale,American Pale Ale (APA),12,233,Joseph James Brewing Company,Henderson, NV
470,0.055,,Bozone Select Amber Ale,American Amber / Red Ale,12,219,Bozeman Brewing Company,Bozeman, MT
471,0.057,,Back Country Scottish Ale,Scottish Ale,12,537,Lewis and Clark Brewing Company,Helena, MT
472,0.05,,Miner's Gold Hefeweizen,Hefeweizen,12,537,Lewis and Clark Brewing Company,Helena, MT
473,0.05,,Lewis & Clark Amber Ale,American Amber / Red Ale,12,537,Lewis and Clark Brewing Company,Helena, MT
474,0.057,,Tumbleweed IPA,American IPA,12,537,Lewis and Clark Brewing Company,Helena, MT
475,0.051,,Yellowstone Golden Ale,Kölsch,12,537,Lewis and Clark Brewing Company,Helena, MT
476,0.052,,Grand Canyon American Pilsner,American Pilsner,12,536,Grand Canyon Brewing Company,Williams, AZ
477,0.05,,White Water Wheat,American Pale Wheat Ale,12,536,Grand Canyon Brewing Company,Williams, AZ
478,0.051,13,Great Crescent Belgian Style Wit,Witbier,16,165,Great Crescent Brewery,Aurora, IN
479,0.07,70,Missouri Mule India Pale Ale,American IPA,16,314,Piney River Brewing Company,Bucryus, MO
480,0.056,,Farmer Ted's Farmhouse Cream Ale,Cream Ale,12,331,Catawba Brewing Company,Morganton, NC
481,0.075,,Threadless IPA,American IPA,16,256,Finch's Beer Company,Chicago, IL
482,0.048,48,Trailhead India Style Session Ale (2011),American IPA,12,190,Two Beers Brewing Company,Seattle, WA
484,0.049,,NOLA Blonde Ale,American Blonde Ale,12,174,New Orleans Lager & Ale Brewing ...,New Orleans, LA
485,0.039,,NOLA Brown Ale,English Dark Mild Ale,12,174,New Orleans Lager & Ale Brewing ...,New Orleans, LA
486,0.065,,Hopitoulas IPA,American IPA,16,174,New Orleans Lager & Ale Brewing ...,New Orleans, LA
494,0.045,28,Perfect Tin Amber,American Amber / Red Ale,12,152,Tin Roof Brewing Company,Baton Rouge, LA
495,0.055,37,Voodoo Bengal Pale Ale,American Pale Ale (APA),12,152,Tin Roof Brewing Company,Baton Rouge, LA
496,0.066,30,Hilliard's Saison,Saison / Farmhouse Ale,16,362,Hilliard's Beer,Seattle, WA
497,0.055,60,Hilliard's Amber Ale,American Amber / Red Ale,16,362,Hilliard's Beer,Seattle, WA
498,0.049,20,Double D Blonde (2011),American Blonde Ale,12,198,Hop Valley Brewing Company,Springfield, OR
499,0.065,90,Alphadelic IPA (2011),American IPA,12,198,Hop Valley Brewing Company,Springfield, OR
501,0.06,50,Pale Dog,American Pale Ale (APA),12,395,Hops & Grain Brewery,Austin, TX
502,0.051,40,Alteration,Altbier,12,395,Hops & Grain Brewery,Austin, TX
504,0.062,,Roler Bock (Current),Maibock / Helles Bock,16,530,Buckbean Brewing Company,Reno, NV
505,0.062,70,Evolutionary IPA (2011),American IPA,12,190,Two Beers Brewing Company,Seattle, WA
506,0.05,,Great Falls Select Pale Ale,American Blonde Ale,12,535,Harvest Moon Brewing Company,Belt, MT
507,0.052,,Firewater India Pale Ale,American IPA,12,331,Catawba Brewing Company,Morganton, NC
508,0.048,,Endless Summer Ale (2011),American Pale Wheat Ale,16,301,Old Forge Brewing Company,Danville, PA
509,0.055,,T-Rail Pale Ale,American Pale Ale (APA),16,301,Old Forge Brewing Company,Danville, PA
511,0.042,,High Country Pilsner (Current),German Pilsener,12,534,Mammoth Brewing Company,Mammoth Lakes, CA
512,0.06,48,Autumnation (2011-12) (2011),Pumpkin Ale,16,46,Sixpoint Craft Ales,Brooklyn, NY
513,0.045,27,Bomb Lager (Old Recipe),Munich Helles Lager,12,525,Bomb Beer Company,New York, NY
514,0.045,17,Abita Amber,American Amber / Red Lager,12,533,Abita Brewing Company,Abita Springs, LA
515,0.042,13,Purple Haze,Fruit / Vegetable Beer,12,533,Abita Brewing Company,Abita Springs, LA
516,0.065,52,Jockamo IPA,American IPA,12,533,Abita Brewing Company,Abita Springs, LA
517,0.048,25,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,16,365,Great River Brewery,Davenport, IA
518,0.052,27,Immersion Amber Ale (2011),American Amber / Red Ale,12,190,Two Beers Brewing Company,Seattle, WA
519,0.054,20,SoDo Brown Ale,American Brown Ale,12,190,Two Beers Brewing Company,Seattle, WA
520,0.042,,Inclined Plane Ale,American IPA,12,532,Flat Rock Brewing Company,Smithton, PA
521,0.055,20,McKinney Eddy Amber Ale,American Amber / Red Ale,16,314,Piney River Brewing Company,Bucryus, MO
523,0.069,6,Winter Solstice,Winter Warmer,12,171,Anderson Valley Brewing Company,Boonville, CA
524,0.045,,Dolores River Hefeweizen,Hefeweizen,16,531,Dolores River Brewery,Dolores, CO
525,0.063,69,Diesel,American Stout,16,46,Sixpoint Craft Ales,Brooklyn, NY
526,0.055,23,Sun King Oktoberfest (2011),Märzen / Oktoberfest,16,25,Sun King Brewing Company,Indianapolis, IN
527,0.05,12,Atwater's Lager,Munich Helles Lager,12,72,Atwater Brewery,Detroit, MI
528,0.05,62,Grand Circus IPA,American IPA,12,72,Atwater Brewery,Detroit, MI
529,0.045,18,Tin Roof Blonde Ale,American Blonde Ale,12,152,Tin Roof Brewing Company,Baton Rouge, LA
530,0.057,,Flagship IPA,English India Pale Ale (IPA),12,179,Carolina Brewery,Pittsboro, NC
531,0.085,52,Special Edition: Allies Win The War!,English Strong Ale,12,368,21st Amendment Brewery,San Francisco, CA
532,0.075,77,Grapefruit Jungle (GFJ) (2011),American IPA,16,25,Sun King Brewing Company,Indianapolis, IN
533,0.055,35,Amber Road,American Amber / Red Ale,12,292,Baxter Brewing Company,Lewiston, ME
534,0.045,8,Dirty Blonde Ale,American Blonde Ale,12,72,Atwater Brewery,Detroit, MI
537,0.085,,Velvet Rooster,Tripel,16,45,Tallgrass Brewing Company,Manhattan, KS
538,0.08,,Tour de Nez Belgian IPA (Current),Belgian IPA,16,530,Buckbean Brewing Company,Reno, NV
539,0.059,25,Oktoberfest,Märzen / Oktoberfest,16,365,Great River Brewery,Davenport, IA
540,0.07,70,Big Cock IPA,American IPA,16,365,Great River Brewery,Davenport, IA
541,0.045,,Walter's Premium Pilsener Beer,German Pilsener,12,529,Northwoods Brewpub,Eau Claire, WI
542,0.055,,Canyon Cream Ale,Cream Ale,12,212,Crow Peak Brewing Company,Spearfish, SD
543,0.068,,Bacon Brown Ale,American Brown Ale,16,522,Uncommon Brewers,Santa Cruz, CA
544,0.07,80,Old Elephant Foot IPA,American IPA,16,490,Tampa Bay Brewing Company,Tampa, FL
545,0.05,18,Florida Cracker Belgian Wit,Witbier,12,141,Cigar City Brewing Company,Tampa, FL
546,0.075,70,Jai Alai IPA,American IPA,12,141,Cigar City Brewing Company,Tampa, FL
547,0.05,12,La Perouse White,Witbier,12,375,Maui Brewing Company,Lahaina, HI
548,0.046,15,Golden Road Hefeweizen (2012),Hefeweizen,16,240,Golden Road Brewing,Los Angeles, CA
549,0.059,60,Point the Way IPA (2012),American IPA,16,240,Golden Road Brewing,Los Angeles, CA
550,0.032,27,Rocket Girl,Kölsch,12,528,Asheville Brewing Company,Asheville, NC
552,0.088,,Cavatica Stout,American Double / Imperial Stout,16,206,Fort George Brewery,Astoria, OR
553,0.053,28,People's Pale Ale,American Pale Ale (APA),12,527,Intuition Ale Works,Jacksonville, FL
555,0.069,23,Le Mort Vivant (2011),Bière de Garde,12,118,Southern Star Brewing Company,Conroe, TX
556,0.077,71,Eclipse Black IPA,American Black Ale,16,515,Crabtree Brewing Company,Greeley, CO
558,0.068,55,I-10 IPA,American IPA,12,527,Intuition Ale Works,Jacksonville, FL
559,0.045,20,Jon Boat Coastal Ale,American Blonde Ale,12,527,Intuition Ale Works,Jacksonville, FL
560,0.057,36,Persnickety Pale,American Pale Ale (APA),12,190,Two Beers Brewing Company,Seattle, WA
562,0.055,,Sunrise Oatmeal Pale Ale,American Pale Ale (APA),16,206,Fort George Brewery,Astoria, OR
563,0.052,18,Fat Tire Amber Ale,American Amber / Red Ale,16,82,New Belgium Brewing Company,Fort Collins, CO
564,0.065,70,Ranger IPA,American IPA,16,82,New Belgium Brewing Company,Fort Collins, CO
565,0.08,,Deviant Dale's IPA,American Double / Imperial IPA,16,166,Oskar Blues Brewery,Longmont, CO
566,0.068,47,East India Pale Ale,English India Pale Ale (IPA),12,437,Brooklyn Brewery,Brooklyn, NY
567,0.049,29,Churchkey Pilsner Style Beer,American Pilsner,12,526,Churchkey Can Company,Seattle, WA
568,0.09,,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,12,410,New England Brewing Company,Woodbridge, CT
569,0.072,75,Tocobaga Red Ale,American Amber / Red Ale,12,141,Cigar City Brewing Company,Tampa, FL
570,0.05,,Hotter Than Helles Lager,Munich Helles Lager,12,141,Cigar City Brewing Company,Tampa, FL
571,0.055,25,Maduro Brown Ale,American Brown Ale,12,141,Cigar City Brewing Company,Tampa, FL
572,0.057,13,Barney Flats Oatmeal Stout (2012),Oatmeal Stout,12,171,Anderson Valley Brewing Company,Boonville, CA
573,0.046,30,Long Trail Ale (1),Altbier,12,268,Long Trail Brewing Company,Bridgewater Corners, VT
574,0.04,8,Blackbeary Wheat,Fruit / Vegetable Beer,12,268,Long Trail Brewing Company,Bridgewater Corners, VT
575,0.068,65,Westbrook IPA,American IPA,12,384,Westbrook Brewing Company,Mt. Pleasant, SC
576,0.05,16,White Thai,Witbier,12,384,Westbrook Brewing Company,Mt. Pleasant, SC
577,0.051,,Bomb Lager (New Recipe),Munich Helles Lager,12,525,Bomb Beer Company,New York, NY
578,0.05,29,Shift,American Pale Lager,16,82,New Belgium Brewing Company,Fort Collins, CO
579,0.062,65,Big Sky IPA (2012),American IPA,12,336,Big Sky Brewing Company,Missoula, MT
580,0.05,22,Narragansett Cream Ale,Cream Ale,16,143,Narragansett Brewing Company,Providence, RI
581,0.042,20,312 Urban Wheat Ale (2012),American Pale Wheat Ale,12,88,Goose Island Brewing Company,Chicago, IL
582,0.06,,Balt Altbier,Altbier,12,71,Union Craft Brewing,Baltimore, MD
583,0.065,44,Long Hammer IPA,American IPA,12,487,Redhook Brewery,Woodinville, WA
584,0.09,30,Wee Muckle (2011),Scotch Ale / Wee Heavy,16,25,Sun King Brewing Company,Indianapolis, IN
585,0.08,70,HGH (Home Grown Hops): Part Duh,American Strong Ale,12,166,Oskar Blues Brewery,Longmont, CO
586,0.05,24,Kodiak Brown Ale,American Brown Ale,12,223,Midnight Sun Brewing Company,Anchorage, AK
587,0.048,12,Snowshoe White Ale,Witbier,12,223,Midnight Sun Brewing Company,Anchorage, AK
588,0.041,16,Schlafly Hefeweizen,Hefeweizen,12,428,Schlafly Brewing Company,Saint Louis, MO
589,0.055,,Bridal Veil Rye Pale Ale,American Pale Ale (APA),12,480,Telluride Brewing Company,Telluride, CO
590,0.046,18,Longboard Island Lager,American Amber / Red Lager,12,439,Kona Brewing Company,Kona, HI
594,0.057,,Triangle India Pale Ale,American IPA,12,524,Triangle Brewing Company,Durham, NC
595,0.052,,8-Bit Pale Ale,American Pale Ale (APA),16,45,Tallgrass Brewing Company,Manhattan, KS
596,0.07,67,Independence Pass Ale,American IPA,12,523,Aspen Brewing Company,Aspen, CO
597,0.056,27,This Season's Blonde,American Blonde Ale,12,523,Aspen Brewing Company,Aspen, CO
599,0.045,,Santa Fe Irish Red Ale,Irish Red Ale,12,392,Santa Fe Brewing Company,Santa Fe, NM
600,0.05,23,Boji Beach Golden Rye Ale,Rye Beer,16,471,Okoboji Brewing Company,Spirit Lake, IA
601,0.057,26,Winter Games Select #32 Stout,American Stout,16,471,Okoboji Brewing Company,Spirit Lake, IA
602,0.05,45,Boji Blue Pale Ale,American Pale Ale (APA),16,471,Okoboji Brewing Company,Spirit Lake, IA
603,0.06,29,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16,471,Okoboji Brewing Company,Spirit Lake, IA
606,0.001,,Scotty K NA,Low Alcohol Beer,16,522,Uncommon Brewers,Santa Cruz, CA
607,0.047,28,Underdog Atlantic Lager,American Pale Lager,12,521,Flying Dog Brewery,Frederick, MD
608,0.071,60,Snake Dog IPA,American IPA,12,521,Flying Dog Brewery,Frederick, MD
609,0.058,15,Rosa Hibiscus Ale,Herbed / Spiced Beer,12,44,Revolution Brewing Company,Chicago, IL
610,0.048,10,UFO White,American Pale Wheat Ale,12,234,Harpoon Brewery,Boston, MA
611,0.046,35,834 Happy As Ale,American Pale Ale (APA),12,380,Blue Blood Brewing Company,Lincoln, NE
612,0.056,37,1327 Pod's ESB,Extra Special / Strong Bitter (ESB),12,380,Blue Blood Brewing Company,Lincoln, NE
613,0.06,,Mountain Livin' Pale Ale,American Pale Ale (APA),12,63,Crazy Mountain Brewing Company,Edwards, CO
614,0.069,,Upslope Foreign Style Stout,Foreign / Export Stout,12,51,Upslope Brewing Company,Boulder, CO
615,0.06,25,Frosted Fields Winter Wheat,American Dark Wheat Ale,16,165,Great Crescent Brewery,Aurora, IN
616,0.045,,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,12,500,High Noon Saloon And Brewery,Leavenworth, KS
617,0.054,36,Zonker Stout,Foreign / Export Stout,12,191,Snake River Brewing Company,Jackson, WY
618,0.06,55,Green Monsta IPA,American IPA,12,295,Wachusett Brewing Company,Westminster, MA
619,0.045,10,Wachusett Blueberry Ale,Fruit / Vegetable Beer,12,295,Wachusett Brewing Company,Westminster, MA
83,0.054,19,Avalanche Ale,American Amber / Red Ale,12,391,Breckenridge Brewery,Denver, CO
622,0.05,19,Blacktop Blonde,American Blonde Ale,24,449,TailGate Beer,San Diego, CA
623,0.049,28,TailGate Hefeweizen,Hefeweizen,24,449,TailGate Beer,San Diego, CA
625,0.072,,Desert Magic IPA,American IPA,12,507,Mudshark Brewing Company,Lake Havasu City, AZ
626,0.057,27,Aurora Lager (2011),Dortmunder / Export Lager,16,165,Great Crescent Brewery,Aurora, IN
627,0.085,,Kludde,Belgian Strong Dark Ale,16,10,Brewery Vivant,Grand Rapids, MI
628,0.091,103,Resin,American Double / Imperial IPA,12,46,Sixpoint Craft Ales,Brooklyn, NY
629,0.049,35,Harbinger,Saison / Farmhouse Ale,16,46,Sixpoint Craft Ales,Brooklyn, NY
630,0.052,11,Apollo,American Pale Wheat Ale,16,46,Sixpoint Craft Ales,Brooklyn, NY
631,0.049,22,Flagship Ale,Cream Ale,12,379,Grey Sail Brewing of Rhode Island,Westerly, RI
632,0.06,55,House Brand IPA,American IPA,12,519,Big River Brewing Company,Chattanooga, TN
633,0.066,72,Firestarter India Pale Ale,American IPA,16,107,Bonfire Brewing Company,Eagle, CO
397,0.045,15,SummerBright Ale,American Pale Wheat Ale,12,391,Breckenridge Brewery,Denver, CO
637,0.072,70,Monkeynaut IPA,American IPA,12,412,Straight to Ale,Huntsville, AL
638,0.047,,White Zombie Ale,Witbier,12,331,Catawba Brewing Company,Morganton, NC
639,0.057,18,Cherry Ale (1),Fruit / Vegetable Beer,16,165,Great Crescent Brewery,Aurora, IN
640,0.055,,Hipster Ale (Westbrook Brewing),American Pale Ale (APA),12,173,Evil Twin Brewing,Brooklyn, NY
641,0.062,65,Hoppy Boy,American IPA,16,520,Twisted Pine Brewing Company,Boulder, CO
642,0.065,,Outlaw IPA (2015),American IPA,12,74,Two Brothers Brewing Company,Warrenville, IL
643,0.05,32,Big River Pilsner,Czech Pilsener,12,519,Big River Brewing Company,Chattanooga, TN
644,0.04,,Johnny's American IPA,American IPA,16,399,Moab Brewery,Moab, UT
645,0.04,,Rocket Bike American Lager,California Common / Steam Beer,16,399,Moab Brewery,Moab, UT
646,0.054,,Nut Brown Ale,English Brown Ale,12,518,New South Brewing Company,Myrtle Beach, SC
647,0.074,12,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,16,491,Devil's Canyon Brewery,Belmont, CA
648,0.061,64,Fairweather IPA,American IPA,12,493,Broken Tooth Brewing Company,Anchorage, AK
649,0.045,36,Great Crescent Brown Ale,American Brown Ale,16,165,Great Crescent Brewery,Aurora, IN
650,0.049,13,Three Kings Ale,Kölsch,12,131,Stevens Point Brewery,Stevens Point, WI
651,0.091,91,Isis,American Double / Imperial IPA,16,25,Sun King Brewing Company,Indianapolis, IN
652,0.07,,West Sixth IPA,American IPA,12,100,West Sixth Brewing,Lexington, KY
653,0.066,75,Hopworks IPA (2012),American IPA,16,80,Hopworks Urban Brewery,Portland, OR
654,0.053,,Undun Blonde Ale (2012),American Blonde Ale,16,387,Natian Brewery,Portland, OR
655,0.07,22,Farmer Brown Ale,American Brown Ale,16,365,Great River Brewery,Davenport, IA
656,0.065,,Indie Pale Ale,American IPA,12,145,Cisco Brewers,Nantucket, MA
657,0.062,,Summer of Lager,Munich Helles Lager,12,145,Cisco Brewers,Nantucket, MA
658,0.051,32,HUB Lager,Czech Pilsener,16,80,Hopworks Urban Brewery,Portland, OR
659,0.075,29,Crabtree Oatmeal Stout,Oatmeal Stout,16,515,Crabtree Brewing Company,Greeley, CO
660,0.08,,Chaka,Belgian Strong Pale Ale,16,25,Sun King Brewing Company,Indianapolis, IN
661,0.08,,Chaka,Belgian Strong Pale Ale,16,166,Oskar Blues Brewery,Longmont, CO
662,0.05,44,TailGate IPA,American IPA,12,449,TailGate Beer,San Diego, CA
663,0.05,44,TailGate IPA,American IPA,24,449,TailGate Beer,San Diego, CA
